	index	Datum uitspraak:	Datum publicatie:	Rechtsgebieden:	Bijzondere kenmerken:	Vindplaatsen:	Inhoudsindicatie:	Formele relaties:
368	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBLIM:2022:7991&showbutton=true	12-10-2022	19-10-2022	Civiel recht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Afwijzing van de gevorderde verklaring voor recht dat het RGA systeem niet is gerealiseerd conform de installatievoorschriften die daarvoor gelden en de vordering tot aanleg van een (grotere) concentrische buis van 80/125.	Tussenuitspraak: ECLI:NL:RBLIM:2022:480
369	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBZWB:2022:5998&showbutton=true	12-10-2022	19-10-2022	Civiel recht	Bodemzaak	Rechtspraak.nl	Aanvankelijk een mondelinge behandeling bevolen. Ter voorbereiding aan (de gemachtigden van) partijen medegedeeld dat eerst aan de orde zal zijn de betekenis van artikelen 103 en 110 Rv. Nadien verwijzingsverzoek ontvangen. Zaak verwezen ogv 103, 2e zin.	
370	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBLIM:2022:7992&showbutton=true	12-10-2022	19-10-2022	Civiel recht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	"Burgerlijk recht. Handel. Overeenkomst van aanneming van werk (schilderwerk). Tussenvonnis. De rechtbank is ambtshalve bekend met de inmiddels genomen (openbare) beschikking in de procedure voorlopig deskundigenbericht tussen partijen. In die beschik...  
                 meer"	
371	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBDHA:2022:10366&showbutton=true	12-10-2022	20-10-2022	Civiel recht	Bodemzaak	Rechtspraak.nl	Opposant heeft in opdracht van geopposeerde 1 werkzaamheden verricht ten behoeve van een game. De ontwikkeling van de game is gestopt wegens gebrek aan geld. De rechtbank oordeelt o.m. dat opposant geoppposeerde 1 toegang dient te verschaffen tot de game.	
372	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBZWB:2022:6043&showbutton=true	12-10-2022	20-10-2022	Civiel recht	Bodemzaak	Rechtspraak.nl	Tussenvonnis. Vordering uit hoofde van kredietovereenkomst. Borgstelling en pandrecht. Moet betaling RVO in mindering op hoofdsom? Niet expliciet gebleken dat ING gemachtigd is op eigen naam te incasseren. Akte overlegging stukken waaruit die last blijkt.	
373	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBZWB:2022:6041&showbutton=true	12-10-2022	21-10-2022	Civiel recht	Bodemzaak	Rechtspraak.nl	"Financiële afwikkeling ex-samenwoners met samenlevingscontract. Samenlevingsovereenkomst na ontbinding stilzwijgend voortgezet. Gevolgen voor diverse verrekenposten van de man; kosten worden gerekend tot uitgaven ten behoeve van de gemeenschappelijke...  
                 meer"	
374	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBGEL:2022:5896&showbutton=true	12-10-2022	21-10-2022	Verbintenissenrecht	Eerste aanleg - meervoudig, Op tegenspraak	Rechtspraak.nl	Financiële afwikkeling na beëindiging samenwerking in de afvalverwerking. Verrekening artikel 6:137 BW juncto 6:43 juncto 6:44 BW.	
375	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBOVE:2022:3059&showbutton=true	12-10-2022	21-10-2022	Insolventierecht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	"In deze zaak ligt de vraag voor of gedaagde als enig bestuurder van het gefailleerde MKD B.V. op grond van artikel 2:248 BW aansprakelijk is voor het boedeltekort in het faillissement. Ter discussie staat onder meer of de boekhoudplicht is geschonden...  
                 meer"	
376	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNHO:2022:9010&showbutton=true	12-10-2022	20-10-2022	Arbeidsrecht	Eerste aanleg - enkelvoudig	"AR-Updates.nl 2022-1162 
            
            Rechtspraak.nl"	Geen billijke vergoeding na opzegging arbeidsovereenkomst met instemming UWV. Bedrijfseconomische omstandigheden en werkvermindering aannemelijk gemaakt. Verval arbeidsplaats noodzakelijk voor doelmatige bedrijfsvoering. Nevenvorderingen afgewezen.	
377	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBOBR:2022:4480&showbutton=true	12-10-2022	14-10-2022	Personen- en familierecht	Beschikking	"PS-Updates.nl 2022-0652 
            
            Rechtspraak.nl"	Veroordeling van de Staat der Nederlanden tot het betalen van een schadevergoeding ter zake van de geleden immateriële en materiële schade na aansprakelijkstelling voor de ten onrechte verzochte en verleende zorgmachtiging op basis waarvan betrokkene 172 dagen zonder juridische titel bij de instelling heeft verbleven.	
378	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNHO:2022:9066&showbutton=true	12-10-2022	24-10-2022	Civiel recht	Bodemzaak	Rechtspraak.nl	Verzet. Na faillissement van één partij en schorsing van de procedure tegen die partij, ligt alleen de gestelde bestuurdersaansprakelijkheid voor. Onv onderbouwd is gesteld dat er sprake is van onrechtmatig handelen. Verstekvonnis wordt deels vernietigd.	
379	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNHO:2022:9025&showbutton=true	12-10-2022	24-10-2022	Burgerlijk procesrecht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Gevorderd verbod om woningen te bouwen die het uitzicht vanuit eisers woning belemmeren afgewezen. Nakoming van een overeenkomst? Onrechtmatige daad?	
380	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNHO:2022:9035&showbutton=true	12-10-2022	24-10-2022	Verbintenissenrecht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Geschil over de nakoming van een geldleningsovereenkomst. Partijen verschillen van mening over de vraag of de overeenkomst is aangegaan in persoon of op naam van de voormalige B.V. Ook oordeelt de rechtbank over de vraag of de verplichtingen uit de geldleningsovereenkomst zijn verjaard.	
381	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBDHA:2022:10472&showbutton=true	12-10-2022	18-10-2022	Verbintenissenrecht	Bodemzaak, Eerste aanleg - enkelvoudig	"PS-Updates.nl 2022-0658 
            
            Rechtspraak.nl"	Overheidsaansprakelijkheid. Begaclaim, gebleken onschuld. Veroordelingen tot schadevergoeding en tot plaatsen rectificatie. Aanspraak op schadevergoeding in verband met waardeloos worden aandelen in vennootschap.	
382	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNHO:2022:9358&showbutton=true	12-10-2022	21-10-2022	Personen- en familierecht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	"Rechtbank verleent zorgmachtiging voor de verzochte duur van 24 maanden. De rechtbank verwerpt daarbij het verzoek van de advocaat van betrokkene om de machtiging te verlenen voor een kortere duur. De rechtbank overweegt daartoe dat betrokkene lijdt ...  
                 meer"	
383	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBOVE:2022:3078&showbutton=true	12-10-2022	24-10-2022	Civiel recht	Eerste aanleg - enkelvoudig, Tussenuitspraak	Rechtspraak.nl	"Tussenvonnis. Deze zaak betreft een geschil tussen ex-partners over enerzijds een geldlening waarvan het de vraag is of deze is kwijtgescholden. Anderzijds ligt in deze zaak de vraag voor of een verlaging van de verkoopprijs van het vakantiehuis van ...  
                 meer"	
384	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBDHA:2022:10547&showbutton=true	12-10-2022	25-10-2022	Goederenrecht	Bodemzaak, Eerste aanleg - enkelvoudig	Rechtspraak.nl	Geen grond voor opheffing of wijziging erfdienstbaarheid van weg. Vordering tot verwijdering drempels en verbod verhinderen gebruik weg toegewezen. Geen vestiging of verjaring erfdienstbaarheid tot hebben van elektriciteitskast, verwijdering toegewezen.	
385	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNHO:2022:9336&showbutton=true	12-10-2022	25-10-2022	Civiel recht	Bodemzaak	Rechtspraak.nl	Gedaagde heeft met vermogen van eisers gehandeld in cryptovaluta. Op enig moment zijn cryptorekeningen leeggehaald. Tekortkoming in nakoming overeenkomst van opdracht? Schending zorgplicht? Onrechtmatig handelen?	
386	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBGEL:2022:5993&showbutton=true	12-10-2022	25-10-2022	Civiel recht	Eerste aanleg - enkelvoudig, Op tegenspraak	Rechtspraak.nl	Bestuurdersaansprakelijkheid. Onbehoorlijk bestuur (o.a. schending art. 2:10 BW). Vermoeden dat onbehoorlijke taakvervulling belangrijke oorzaak is van faillissement (art. 2:248 lid 2 BW). Oplegging bestuursverbod (art. 106a Fw). Vrijwaring afgewezen.	
387	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2022:8764&showbutton=true	12-10-2022	26-10-2022	Personen- en familierecht	Beschikking	Rechtspraak.nl	beschikking beëindiging van het ouderlijk gezag	
388	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2022:8765&showbutton=true	12-10-2022	26-10-2022	Personen- en familierecht	Beschikking	Rechtspraak.nl	beschikking beëindiging van het ouderlijk gezag	
389	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNNE:2022:3710&showbutton=true	12-10-2022	13-10-2022	Civiel recht	Op tegenspraak, Tussenuitspraak	"ERF-Updates.nl 2022-0282 
            
            Rechtspraak.nl"	". Procesrecht; bewijslevering. Vlak voor het overlijden van erflaatster is een fors bedrag overgeboekt naar een vruchtgebruikrekening. Deze vruchtgebruikrekening is geopend op naam van erflaatster en gedaagde ter uitvoering van het vruchtgebruiktesta...  
                 meer"	
390	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNHO:2022:9433&showbutton=true	12-10-2022	27-10-2022	Verbintenissenrecht	Bodemzaak	Rechtspraak.nl	De vervoerder heeft zijn verweer dat de vertraging het gevolg is geweest van mondelinge ad hoc restricties van de luchtverkeersleiding niet met enige stukken onderbouwd. Buitengewone omstandigheden onvoldoende onderbouwd.	
391	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNHO:2022:9435&showbutton=true	12-10-2022	27-10-2022	Verbintenissenrecht	Bodemzaak	Rechtspraak.nl	De vervoerder betwist dat de passagiers met vlucht AY1305 zijn vervoerd, en voert aan dat de passagiers zijn omgeboekt naar de vluchten AY1145 van Helsinki naar Warschau en aansluitend L0269 van Warschau naar Amsterdam op 21 juli 2018.	
392	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNHO:2022:9439&showbutton=true	12-10-2022	28-10-2022	Verbintenissenrecht	Bodemzaak	Rechtspraak.nl	Naar het oordeel van de ktr heeft de vervoerder onvoldoende aangetoond en onderbouwd dat zowel de voorafgaande als de onderhavige vlucht vertraging hebben ondervonden vanwege een langere vluchtroute door de sluiting van het luchtruim boven Pakistan	
393	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2022:8451&showbutton=true	12-10-2022	13-10-2022	Personen- en familierecht	Beschikking	"GZR-Updates.nl 2022-0281 
            
            Rechtspraak.nl"	"Internationaal draagmoederschap. Erkenning van het ouderschap dat is neergelegd in de buitenlandse geboorteakte op grond van de artikelen 10:100 en 10:101 van het Burgerlijk Wetboek is niet kennelijk onverenigbaar met de openbare orde. De afstamming ...  
                 meer"	
394	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNNE:2022:3677&showbutton=true	12-10-2022	13-10-2022	Civiel recht	Kort geding	"Module Aanbesteding 2022/1893 
            
            Rechtspraak.nl"	Aanbestedingsprocedure Waterschap Noorderzijlvest voor bouw nieuwe rioolwaterzuiveringsinstallatie in Gaarkeuken. Financiële gevolgen van oorlog tussen Rusland en Oekraïne voor risicoregeling. Ongeldigverklaring inschrijving tijdens concretiseringsfase na afbreken onderhandelingen met winnende inschrijver.	
395	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBDHA:2022:10533&showbutton=true	12-10-2022	31-10-2022	Intellectueel-eigendomsrecht	Bodemzaak, Eerste aanleg - enkelvoudig	Rechtspraak.nl	Merkenrecht. Namaak-trainingspakken. Inbreuk aangenomen. Verweer dat de vermeend inbreukmakende tekens niet zijn gebruikt in het economisch verkeer, verworpen. Beroep op bedrog/dwaling bij totstandkoming betalingsregeling onvoldoende onderbouwd.	
396	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBDHA:2022:10382&showbutton=true	12-10-2022	31-10-2022	Goederenrecht	Bodemzaak, Eerste aanleg - enkelvoudig	Rechtspraak.nl	urenrecht. Geschil tussen buren over gebruik van een strook grond die tussen hun woningen is gelegen. Geen sprake van openbare weg in de zin van de Wegenwet. Er is evenmin door verjaring een erfdienstbaarheid ontstaan. Afwijzing vorderingen.	
397	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBAMS:2022:5842&showbutton=true	12-10-2022	31-10-2022	Verbintenissenrecht	Eerste aanleg - enkelvoudig, Kort geding	Rechtspraak.nl	kort geding. verwijdering BKR-registratie toegewezen. Hoist heeft geen dwingende gerechtvaardigde gronden voor registratie. Registratie beoogt niet te beschermen tegen geen adreswijziging sturen (naar juiste instantie).	
398	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBAMS:2022:5850&showbutton=true	12-10-2022	31-10-2022	Personen- en familierecht	Eerste aanleg - enkelvoudig, Beschikking	Rechtspraak.nl	es, verdeling wettelijk beperkte gemeenschap van goederen (o.a. goud, contant geld)	
399	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBGEL:2022:5779&showbutton=true	12-10-2022	19-10-2022	Personen- en familierecht	Bodemzaak, Eerste aanleg - enkelvoudig	"PFR-Updates.nl 2022-0236 
            
            Rechtspraak.nl"	Artikel 1:253j BW: de kantonrechter veroordeelt de moeder tot terugbetaling van de gelden die zij heeft opgenomen van de spaarrekening van de kinderen.	
400	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBAMS:2022:5851&showbutton=true	12-10-2022	31-10-2022	Personen- en familierecht	Eerste aanleg - enkelvoudig, Beschikking	Rechtspraak.nl	echtscheiding, huurrecht (afspraak ter zitting)	
401	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBAMS:2022:5852&showbutton=true	12-10-2022	31-10-2022	Personen- en familierecht	Eerste aanleg - enkelvoudig, Beschikking	Rechtspraak.nl	echtscheiding, verdeling, vergoedingsrechten	
402	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNHO:2022:9252&showbutton=true	12-10-2022	01-11-2022	Verbintenissenrecht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Burengeschil. Verbod geluidsoverlast (artikel 5:37 BW), contact- en locatieverbod, verbod onrechtmatige uitlatingen te doen.	
403	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBDHA:2022:10715&showbutton=true	12-10-2022	02-11-2022	Civiel recht	Bodemzaak, Eerste aanleg - meervoudig	Rechtspraak.nl	Onteigening schadeloosstelling; eliminatiebeginsel, hogere waarde ivm specifieke ligging, belastingschade, btw over de schadeloosstelling, geen planschadevergoeding in de zin van artikel 6.1 Wro, matiging uurtarief en uurinzet juridishe bijstand.	
404	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNNE:2022:3988&showbutton=true	12-10-2022	03-11-2022	Personen- en familierecht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	"Beschikking machtiging gesloten jeugdhulp (na spoedbeslissing). De machtiging is verleend voor de duur van twee maanden, onder aanhouding van het verzoek van het college voor de overige verzochte vier maanden.
De minderjarige heeft al 10 maanden gesl...  
                 meer"	
405	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2022:9378&showbutton=true	12-10-2022	04-11-2022	Insolventierecht	Beschikking	Rechtspraak.nl	"RC-beslissing waartegen hoger beroep mogelijk is. Afwijzing verzoek verkorting WSNP, want schuldenaar is met een hoge schuldenlast en op grond van de hardheidsclausule toegelaten tot de WSNP. Daarbij heeft hij een fulltimebaan met afloscapaciteit, wa...  
                 meer"	
406	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNHO:2022:9008&showbutton=true	12-10-2022	07-11-2022	Civiel recht	Bodemzaak	Rechtspraak.nl	leaseovereenkomst	
407	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNHO:2022:9009&showbutton=true	12-10-2022	07-11-2022	Civiel recht	Bodemzaak	Rechtspraak.nl	verkoop van de recreatiewoning	
408	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBOBR:2022:4883&showbutton=true	12-10-2022	07-11-2022	Personen- en familierecht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Spoedmachtiging gesloten jeugdhulp verleend. Door wachtlijstproblematiek is de minderjarige nog niet geplaatst bij een instelling waar hij behandeling kan krijgen. De gedragsproblematiek is nu zodanig verergerd dat een gesloten plaatsing nodig is.	
409	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNNE:2022:4087&showbutton=true	12-10-2022	09-11-2022	Personen- en familierecht	Eerste aanleg - enkelvoudig, Op tegenspraak	Rechtspraak.nl	Relatieve bevoegdheid. Vader niet-ontvankelijk verklaard in zijn zelfstandige verzoeken, omdat die geen betrekking hebben op het onderwerp van het oorspronkelijke verzoek, zijnde de verlenging van de ondertoezichtstelling. Dergelijke verzoeken moeten bij de rechtbank ingediend worden.	
410	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2022:8481&showbutton=true	11-10-2022	13-10-2022	Personen- en familierecht	Beschikking	Rechtspraak.nl	"Echtscheiding, buitenlands huwelijk te Eritrea, geen huwelijksakte, VOE (verklaring onder ede/belofte) volstaat als rechtsbron voor rechtsfeit van een huwelijk.
Artikel 815 lid 6 Burgerlijke Rechtsvordering, artikel 2.8 lid 2 Wet BRP. De echtscheiding wordt uitgesproken."	
411	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2022:8512&showbutton=true	11-10-2022	14-10-2022	Civiel recht	Beschikking	Rechtspraak.nl	zaak leent zich niet voor deelgeschil	
412	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBZWB:2022:5743&showbutton=true	11-10-2022	11-10-2022	Civiel recht	Beschikking	"AR-Updates.nl 2022-1130 
            
            Rechtspraak.nl"	Arbeidscontract tussen voetballer en (nog) niet 'gelieerde stichting'. Regels KNVB. Geen nietigheid of vernietiging wegens dwaling. Onregelmatige opzegging. Gematigde gefixeerde schadevergoeding. Niet arbitragecommissie maar kantonrechter bevoegd.	
413	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBZWB:2022:5744&showbutton=true	11-10-2022	11-10-2022	Civiel recht	Beschikking	"AR-Updates.nl 2022-1131 
            
            Rechtspraak.nl"	Arbeidscontract tussen voetballer en (nog) niet 'gelieerde stichting'. Regels KNVB. Geen nietigheid of vernietiging wegens dwaling. Onregelmatige opzegging. Gematigde gefixeerde schadevergoeding. Niet arbitragecommissie maar kantonrechter bevoegd.	
